날짜,시간,시가,고가,저가,종가,거래량,거래대금
2023-07-26,1156,535000,535000,531000,534000,16515,8797512000
2023-07-26,1157,534000,535000,531000,532000,13421,7158302000
2023-07-26,1158,532000,533000,529000,530000,19493,10345483000
2023-07-26,1159,530000,532000,530000,532000,8154,4330250000
2023-07-26,1200,532000,533000,531000,532000,7702,4097629000
2023-07-26,1201,532000,536000,531000,535000,15790,8429333000
2023-07-26,1202,536000,536000,535000,535000,7970,4270120000
2023-07-26,1203,536000,536000,533000,535000,12155,6499056000
2023-07-26,1204,534000,535000,534000,535000,4766,2546308000
2023-07-26,1205,534000,535000,533000,535000,8376,4473159000
2023-07-26,1206,535000,535000,533000,534000,7534,4025017000
2023-07-26,1207,534000,534000,533000,534000,4211,2246899000
2023-07-26,1208,534000,534000,533000,534000,5085,2714003000
2023-07-26,1209,533000,537000,533000,537000,19175,10261211000
2023-07-26,1210,537000,538000,536000,538000,10302,5533898000
2023-07-26,1211,537000,538000,537000,538000,10964,5897411000
2023-07-26,1212,538000,542000,537000,539000,46901,25299175000
2023-07-26,1213,538000,543000,538000,541000,23704,12818530000
2023-07-26,1214,541000,543000,539000,543000,21828,11815638000
2023-07-26,1215,543000,545000,542000,544000,17044,9261305000
2023-07-26,1216,545000,547000,544000,546000,38279,20868626000
2023-07-26,1217,546000,547000,543000,544000,31437,17140164000
2023-07-26,1218,545000,546000,544000,545000,12772,6961585000
2023-07-26,1219,545000,546000,544000,545000,10203,5559510000
2023-07-26,1220,545000,546000,543000,545000,18319,9969924000
2023-07-26,1221,545000,549000,544000,549000,23567,12903388000
2023-07-26,1222,549000,550000,548000,550000,26056,14314216000
2023-07-26,1223,550000,555000,549000,552000,64481,35551048000
2023-07-26,1224,553000,554000,545000,548000,40309,22124199000
2023-07-26,1225,549000,549000,545000,547000,34196,18710128000
2023-07-26,1226,546000,551000,546000,551000,16562,9079783000
2023-07-26,1227,551000,553000,550000,553000,17711,9772460000
2023-07-26,1228,552000,560000,552000,559000,47558,26454687000
2023-07-26,1229,559000,561000,557000,560000,38534,21532232000
2023-07-26,1230,560000,565000,559000,565000,52541,29486998000
2023-07-26,1231,565000,566000,560000,562000,39711,22339500000
2023-07-26,1232,562000,563000,554000,557000,43952,24524223000
2023-07-26,1233,556000,560000,556000,558000,17773,9923334000
2023-07-26,1234,559000,560000,556000,557000,19383,10819731000
2023-07-26,1235,558000,559000,556000,558000,15174,8452873000
2023-07-26,1236,558000,560000,556000,560000,16636,9281538000
2023-07-26,1237,559000,563000,558000,563000,22075,12373475000
2023-07-26,1238,562000,565000,561000,562000,29397,16579682000
2023-07-26,1239,562000,567000,561000,566000,25164,14200305000
2023-07-26,1240,566000,569000,565000,568000,41997,23842216000
2023-07-26,1241,569000,571000,567000,570000,34156,19442676000
2023-07-26,1242,570000,570000,564000,565000,33805,19163874000
2023-07-26,1243,565000,566000,560000,561000,36899,20783179000
2023-07-26,1244,560000,565000,558000,560000,21156,11867413000
2023-07-26,1245,560000,561000,553000,554000,39584,22045523000
2023-07-26,1246,553000,560000,552000,559000,25333,14075953000
2023-07-26,1247,558000,561000,557000,560000,17092,9550505000
2023-07-26,1248,559000,562000,559000,562000,15096,8464939000
2023-07-26,1249,562000,563000,560000,561000,16168,9074430000
2023-07-26,1250,561000,561000,559000,559000,11334,6349590000
2023-07-26,1251,560000,563000,559000,562000,11132,6245925000
2023-07-26,1252,562000,562000,560000,560000,8004,4489857000
2023-07-26,1253,560000,561000,558000,558000,13803,7722170000
2023-07-26,1254,558000,561000,558000,560000,8857,4951511000
2023-07-26,1255,560000,565000,560000,565000,14375,8084679000
2023-07-26,1256,564000,566000,564000,566000,15469,8745526000
2023-07-26,1257,566000,570000,565000,570000,28557,16232117000
2023-07-26,1258,570000,571000,568000,571000,41333,23537586000
2023-07-26,1259,571000,574000,570000,573000,29644,16958093000
2023-07-26,1300,573000,575000,572000,575000,15389,8831478000
2023-07-26,1301,575000,576000,570000,573000,39115,22420581000
2023-07-26,1302,573000,580000,572000,580000,42756,24668102000
2023-07-26,1303,580000,584000,579000,584000,44759,26003334000
2023-07-26,1304,583000,584000,578000,580000,37583,21815606000
2023-07-26,1305,580000,582000,578000,581000,18110,10505052000
2023-07-26,1306,581000,582000,578000,579000,24734,14340127000
2023-07-26,1307,579000,582000,577000,581000,19323,11199332000
2023-07-26,1308,581000,583000,580000,581000,18773,10921395000
2023-07-26,1309,580000,581000,578000,579000,13688,7930327000
2023-07-26,1310,578000,579000,573000,574000,23866,13765062000
2023-07-26,1311,573000,578000,573000,578000,12731,7322809000
2023-07-26,1312,577000,578000,574000,575000,16091,9273052000
2023-07-26,1313,575000,575000,567000,569000,40713,23249218000
2023-07-26,1314,569000,573000,565000,568000,31077,17709353000
2023-07-26,1315,567000,570000,561000,563000,28058,15866189000
2023-07-26,1316,563000,570000,562000,568000,40508,22951369000
2023-07-26,1317,569000,569000,563000,563000,16497,9350602000
2023-07-26,1318,564000,565000,558000,559000,33595,18833575000
2023-07-26,1319,559000,559000,555000,557000,31527,17564587000
2023-07-26,1320,557000,562000,557000,559000,24711,13836712000
2023-07-26,1321,559000,559000,558000,559000,7555,4218121000
2023-07-26,1322,559000,559000,546000,546000,53053,29273695000
2023-07-26,1323,546000,552000,545000,547000,34775,19078883000
2023-07-26,1324,548000,548000,532000,532000,59319,32050183000
2023-07-26,1325,532000,536000,512000,527000,108377,56668459000
2023-07-26,1326,527000,543000,525000,530000,67461,36140664000
2023-07-26,1327,531000,542000,530000,538000,48218,25928887000
2023-07-26,1328,539000,541000,531000,532000,45422,24446699000
2023-07-26,1329,532000,540000,532000,539000,20942,11231138000
2023-07-26,1330,538000,545000,538000,544000,44186,23916796000
2023-07-26,1331,545000,545000,536000,540000,30433,16456214000
2023-07-26,1332,540000,540000,535000,536000,22910,12311808000
2023-07-26,1333,536000,537000,522000,525000,47225,24940851000
2023-07-26,1334,525000,528000,513000,513000,61067,31746121000
2023-07-26,1335,514000,520000,507000,507000,63846,32730850000
2023-07-26,1336,507000,508000,482500,482500,161192,80018695000
2023-07-26,1337,484000,488000,479000,479000,75558,36518913000
2023-07-26,1339,476000,496000,476000,493000,137089,66222927000
2023-07-26,1340,494000,518000,492500,515000,97021,49222412000
2023-07-26,1341,514000,516000,495000,508000,89021,45198629000
2023-07-26,1342,508000,513000,505000,512000,51404,26234878000
2023-07-26,1343,509000,514000,506000,510000,46893,23956329000
2023-07-26,1344,509000,510000,491000,501000,50260,25171633000
2023-07-26,1345,501000,502000,479500,479500,70197,34198096000
2023-07-26,1346,482500,496500,477000,494000,50069,24459624000
2023-07-26,1347,495500,501000,492000,500000,34682,17222069000
2023-07-26,1348,501000,505000,497000,500000,27743,13901922000
2023-07-26,1349,500000,503000,498500,499000,19751,9885448000
2023-07-26,1350,499000,501000,497000,498500,14974,7472864000
2023-07-26,1351,499000,499000,489000,491000,34985,17275141000
2023-07-26,1352,491000,492000,477000,477500,59468,28691567000
2023-07-26,1353,477500,477500,437000,442000,157236,72239139000
2023-07-26,1354,439000,443500,430000,438500,139397,60791525000
2023-07-26,1355,439000,453000,435500,451500,77757,34700026000
2023-07-26,1356,453000,454000,441000,442500,54881,24552624000
2023-07-26,1357,442500,443000,430000,431000,88903,38587614000
2023-07-26,1358,430500,431500,428500,428500,44105,18968646000
2023-07-26,1400,436000,443000,436000,442000,104222,45589675000
2023-07-26,1401,441000,469000,440500,463500,69328,31489789000
2023-07-26,1402,463500,479500,463500,479500,119633,56900689000
2023-07-26,1404,487500,491000,486000,487500,58597,28571350000
2023-07-26,1405,487500,495000,481000,492000,122712,59895125000
2023-07-26,1406,492000,493000,481500,482000,82961,40489499000
2023-07-26,1407,482000,488500,472500,486500,92081,44279125000
2023-07-26,1408,487000,487000,480000,484500,27466,13284793000
2023-07-26,1409,485000,488500,480000,483500,41088,19898426000
2023-07-26,1410,483500,487000,480000,481500,26103,12587219000
2023-07-26,1411,481500,482000,457000,466500,62988,29505091000
2023-07-26,1412,465500,479500,465000,475000,37932,17985694000
2023-07-26,1413,475000,477000,465500,477000,30090,14142102000
2023-07-26,1414,477000,479000,471000,476000,17666,8403773000
2023-07-26,1415,475500,476000,473000,474000,16167,7669012000
2023-07-26,1416,474000,480000,473500,480000,30852,14715843000
2023-07-26,1417,479500,485000,479500,481500,46338,22338528000
2023-07-26,1418,481000,485000,479000,481500,26599,12819507000
2023-07-26,1419,481500,484500,480500,484500,23135,11177637000
2023-07-26,1420,484500,488000,483500,488000,34430,16728251000
2023-07-26,1421,487500,490500,483000,483000,50618,24679968000
2023-07-26,1422,484500,486500,475500,476000,36961,17794009000
2023-07-26,1423,476500,482500,474000,480500,19239,9186659000
2023-07-26,1424,480500,484000,479000,483500,10590,5099296000
2023-07-26,1425,483000,486500,482500,486000,20676,10010529000
2023-07-26,1426,486500,486500,484000,485500,14730,7148262000
2023-07-26,1427,485000,494500,485000,494500,33218,16253259000
2023-07-26,1428,494500,496000,493500,495500,36301,17960517000
2023-07-26,1429,496000,499500,495000,499000,32807,16334049000
2023-07-26,1430,499000,510000,498500,509000,59072,29712170000
2023-07-26,1431,509000,514000,491500,495500,80861,40802380000
2023-07-26,1432,495500,502000,491500,495500,31919,15862996000
2023-07-26,1433,496500,502000,495500,496000,23609,11770234000
2023-07-26,1434,496000,501000,495500,498000,17298,8630797000
2023-07-26,1435,497500,502000,497500,501000,20930,10457474000
2023-07-26,1436,501000,505000,499500,505000,16329,8202106000
2023-07-26,1437,504000,513000,501000,505000,43785,22255567000
2023-07-26,1438,505000,505000,498000,498000,22451,11238441000
2023-07-26,1439,498000,498500,490000,490000,36083,17833370000
2023-07-26,1440,490500,495500,483500,493500,27647,13579348000
2023-07-26,1441,494000,501000,492500,498500,24013,11955614000
2023-07-26,1442,498500,502000,495000,497000,14294,7106721000
2023-07-26,1443,498500,498500,490500,491000,16973,8388791000
2023-07-26,1444,491000,491000,478000,479500,39788,19284508000
2023-07-26,1445,479000,488000,478000,484000,26209,12642448000
2023-07-26,1446,484500,489500,484000,486000,19771,9618850000
2023-07-26,1447,485500,488000,484500,484500,16619,8078540000
2023-07-26,1448,484500,485000,478000,478000,20996,10100372000
2023-07-26,1449,478000,483000,476500,480500,24312,11657133000
2023-07-26,1450,480000,486000,479500,485500,14092,6807480000
2023-07-26,1451,486000,486000,483000,486000,9056,4393092000
2023-07-26,1452,485500,487000,484000,487000,13663,6631455000
2023-07-26,1453,486500,491000,486500,489500,20668,10106790000
2023-07-26,1454,489000,489500,485500,486000,10608,5173863000
2023-07-26,1455,486000,486000,481000,481000,12624,6107695000
2023-07-26,1456,481000,482000,479000,479500,14703,7063140000
2023-07-26,1457,479500,484500,479000,484000,13269,6389517000
2023-07-26,1458,484500,485000,481500,482500,10802,5212244000
2023-07-26,1459,482500,482500,463000,464000,49326,23296986000
2023-07-26,1500,464000,464500,451000,453500,62267,28429148000
2023-07-26,1501,453500,471500,450500,467000,53826,24886256000
2023-07-26,1502,466000,477000,465500,469000,27460,12959163000
2023-07-26,1503,467000,472500,466000,469500,19412,9091696000
2023-07-26,1504,470500,471000,467000,467500,11173,5233776000
2023-07-26,1505,467000,471000,465500,465500,18300,8564414000
2023-07-26,1506,465500,466000,460000,460500,24350,11250900000
2023-07-26,1507,460500,463000,453500,463000,37669,17238478000
2023-07-26,1508,463000,466000,455000,456000,29726,13710122000
2023-07-26,1509,455500,460500,453000,455500,26108,11893449000
2023-07-26,1510,455500,456000,440000,440500,51632,23119459000
2023-07-26,1511,441000,449500,439000,449000,52854,23419367000
2023-07-26,1512,449500,454500,448000,450000,24494,11044516000
2023-07-26,1513,452000,464500,450000,461500,37350,17131548000
2023-07-26,1514,460500,467500,458000,467000,31462,14573649000
2023-07-26,1515,467500,469500,466000,469500,30777,14403172000
2023-07-26,1516,469000,477500,469000,474500,44088,20905173000
2023-07-26,1517,475000,478500,469500,472000,28288,13441914000
2023-07-26,1518,472500,473000,463500,466000,23650,11052842000
2023-07-26,1519,465500,466000,460000,462000,25242,11681963000
2023-07-26,1520,461000,465500,460500,464000,27039,12535621000
2023-07-27,0901,445000,449000,434500,436500,134935,59730668000
2023-07-27,0902,436500,444500,432500,442000,85267,37231435000
2023-07-27,0903,443500,449000,435000,438000,51391,22780727000
2023-07-27,0904,438000,441500,431000,432000,55585,24200420000
2023-07-27,0905,431500,433500,421000,421000,77680,33303860000
2023-07-27,0906,421000,424000,414500,415000,96478,40459090000
2023-07-27,0907,414500,415500,402500,403500,116802,47866939000
2023-07-27,0908,403500,405500,401000,401000,93376,37590443000
2023-07-27,0911,406000,418500,405500,416000,201622,82704856000
2023-07-27,0912,416000,425500,414500,423000,84052,35297922000
2023-07-27,0913,422500,425000,420000,422500,60008,25352510000
2023-07-27,0914,422500,423000,417000,417500,47283,19865496000
2023-07-27,0915,418000,426500,417000,426000,39089,16525235000
2023-07-27,0916,425500,426500,422000,422500,31702,13440395000
2023-07-27,0917,422500,422500,416000,418000,35635,14931699000
2023-07-27,0918,417500,418500,407000,410500,46452,19174421000
2023-07-27,0919,411000,416500,409500,410500,29403,12130937000
2023-07-27,0920,411500,412500,407000,412500,35388,14464121000
2023-07-27,0921,412000,417500,411000,415000,25289,10500563000
2023-07-27,0922,415000,420500,414500,420000,29534,12351343000
2023-07-27,0923,420000,420000,414500,415000,17093,7130381000
2023-07-27,0924,415000,417500,414500,416500,14497,6034265000
2023-07-27,0925,416500,422000,416000,420500,24106,10116411000
2023-07-27,0926,420000,424000,418000,424000,30748,12964750000
2023-07-27,0927,424000,425000,421000,422000,24059,10183546000
2023-07-27,0928,422000,424000,421000,421500,20438,8639920000
2023-07-27,0929,422000,427000,421500,426500,34748,14767784000
2023-07-27,0930,426500,427000,424500,425500,23149,9860959000
2023-07-27,0931,425500,426500,421500,426500,15297,6488102000
2023-07-27,0932,426500,433000,425500,432000,51091,21964206000
2023-07-27,0933,432500,434500,429000,434000,42586,18390540000
2023-07-27,0934,434000,434500,428500,428500,33833,14634406000
2023-07-27,0935,429000,435500,427000,434500,30523,13201170000
2023-07-27,0936,434000,436500,433500,436000,26414,11496807000
2023-07-27,0937,436000,438500,431000,431500,44337,19292725000
2023-07-27,0938,432000,434000,425500,428000,28875,12424190000
2023-07-27,0939,428000,431500,427500,429000,16357,7022771000
2023-07-27,0940,429000,429000,424000,424000,23671,10085187000
2023-07-27,0941,424500,433000,423500,432500,17864,7672372000
2023-07-27,0942,432000,432500,430500,432000,9636,4160595000
2023-07-27,0943,432000,434000,429500,432000,17324,7479020000
2023-07-27,0944,432000,437500,431500,437000,20700,9010009000
2023-07-27,0945,436500,438000,433500,436500,28715,12519458000
2023-07-27,0946,438000,442500,436500,442500,31719,13937964000
2023-07-27,0947,442000,443000,438500,442000,34419,15182396000
2023-07-27,0948,442000,443500,440500,443500,29627,13096076000
2023-07-27,0949,443500,443500,435500,437500,34953,15337017000
2023-07-27,0950,437500,440000,437000,440000,10173,4463523000
2023-07-27,0951,440000,440000,436500,436500,15182,6655043000
2023-07-27,0952,436500,442000,436500,441500,19319,8508145000
2023-07-27,0953,441500,443500,440000,440500,22622,9992439000
2023-07-27,0954,440000,444500,439000,440000,25467,11248470000
2023-07-27,0955,440000,440000,436500,437000,17618,7719696000
2023-07-27,0956,436500,439000,435000,438000,12400,5411350000
2023-07-27,0957,438500,441000,438000,439500,9706,4269648000
2023-07-27,0958,440000,440500,438500,439000,8640,3796164000
2023-07-27,0959,439500,445000,438500,445000,25099,11092398000
2023-07-27,1000,444500,445000,442500,443000,15909,7064227000
2023-07-27,1001,444000,445500,443500,445000,14729,6551924000
2023-07-27,1002,445000,446500,445000,446500,10616,4735486000
2023-07-27,1004,447500,449000,447000,448000,18266,8180249000
2023-07-27,1005,448500,451000,446500,446500,51804,23271368000
2023-07-27,1006,447000,448500,443500,444000,29671,13234842000
2023-07-27,1007,443500,446000,442500,445000,11474,5100325000
2023-07-27,1008,445500,446500,442500,445000,16892,7509182000
2023-07-27,1009,445000,445500,440000,440000,16726,7394277000
2023-07-27,1010,440000,441000,435500,436000,20668,9049549000
2023-07-27,1011,435500,440000,435000,438000,17207,7514044000
2023-07-27,1012,438000,438500,435500,437000,10309,4502639000
2023-07-27,1013,437000,437000,432000,433500,21931,9514788000
2023-07-27,1014,433000,434000,430000,433500,16231,7004339000
2023-07-27,1015,433000,437000,432000,436000,10249,4457799000
2023-07-27,1016,435500,438000,434000,435500,9872,4302219000
2023-07-27,1017,434500,437000,434500,435000,6042,2634420000
2023-07-27,1018,435000,435000,432500,432500,7297,3163122000
2023-07-27,1019,432500,433000,429000,429500,15167,6533129000
2023-07-27,1020,429000,431000,427500,427500,15520,6661837000
2023-07-27,1021,427500,432000,426500,432000,12489,5356571000
2023-07-27,1022,432000,434000,430000,433500,8883,3842890000
2023-07-27,1023,433500,435500,433000,434500,9569,4153523000
2023-07-27,1024,434500,435000,430000,430500,9768,4225969000
2023-07-27,1025,430500,431500,429500,430000,5840,2513080000
2023-07-27,1026,430000,430500,427500,429500,9312,3994969000
2023-07-27,1027,429000,429500,427500,428500,4666,1998480000
2023-07-27,1028,428000,428500,425000,425500,19870,8464287000
2023-07-27,1029,425500,430500,425000,430000,10828,4630093000
2023-07-27,1030,430000,430500,428000,429000,4858,2086873000
2023-07-27,1031,428500,433500,428000,433500,9307,4011597000
2023-07-27,1032,433000,434000,432000,433000,7266,3145680000
2023-07-27,1033,433500,435000,433000,434500,5436,2359735000
2023-07-27,1034,434500,434500,432000,432500,7707,3341272000
2023-07-27,1035,432000,433500,431000,433000,3977,1718283000
2023-07-27,1036,433000,433500,431000,431000,2735,1180935000
2023-07-27,1037,431500,433000,430000,433000,4868,2098239000
2023-07-27,1038,433000,433500,430000,430500,5845,2520791000
2023-07-27,1039,430500,431000,428000,429000,7370,3162023000
2023-07-27,1040,428500,430000,428000,429000,4794,2054193000
2023-07-27,1041,428500,429500,428000,429000,3712,1591322000
2023-07-27,1042,429000,429000,428000,428000,4967,2127853000
2023-07-27,1043,428000,428500,426000,427000,8051,3439253000
2023-07-27,1044,427500,428000,427000,427500,3145,1344252000
2023-07-27,1045,427500,427500,425000,425000,10103,4300686000
2023-07-27,1046,425000,427500,425000,426500,9321,3969845000
2023-07-27,1047,426000,426500,425000,425500,7982,3395233000
2023-07-27,1048,425500,426500,424000,424000,9616,4089422000
2023-07-27,1049,424000,429000,423500,428500,14174,6029373000
2023-07-27,1050,428000,428500,427000,428000,4714,2017483000
2023-07-27,1051,428000,428500,425500,425500,3967,1695068000
2023-07-27,1052,426500,426500,424500,425000,4705,1998906000
2023-07-27,1053,424500,425000,423500,424000,4997,2119903000
2023-07-27,1054,424000,424000,422000,422000,8361,3535409000
2023-07-27,1055,422000,424500,421500,424000,12907,5450157000
2023-07-27,1056,424000,424000,422000,422500,4662,1970935000
2023-07-27,1057,422000,422500,421000,421000,6944,2927918000
2023-07-27,1058,421000,424500,420000,423000,24929,10500311000
2023-07-27,1059,424000,424000,421000,422000,4290,1810425000
2023-07-27,1100,422000,422000,419500,420500,15568,6543956000
2023-07-27,1101,420500,424000,419500,423500,10082,4249544000
2023-07-27,1102,424000,428000,424000,427000,12330,5249729000
2023-07-27,1103,427000,427500,425500,426000,7658,3268100000
2023-07-27,1104,426000,427000,425000,426500,6706,2856719000
2023-07-27,1105,426000,427000,424000,425500,9086,3862573000
2023-07-27,1106,425500,426000,423000,423000,3378,1433778000
2023-07-27,1107,423000,423500,421000,421500,5485,2314556000
2023-07-27,1108,421500,422000,418500,419000,12098,5082299000
2023-07-27,1109,418500,420000,418000,418500,10325,4326242000
2023-07-27,1110,418500,418500,416000,416500,12909,5388704000
2023-07-27,1111,416500,418000,415000,415500,15674,6525716000
2023-07-27,1112,415500,418500,415000,416500,15803,6581329000
2023-07-27,1113,416500,419500,416000,419000,12728,5320078000
2023-07-27,1114,419000,419000,415500,415500,7609,3175875000
2023-07-27,1115,415500,417000,414500,414500,15726,6530479000
2023-07-27,1116,414500,416000,413500,414000,19137,7929995000
2023-07-27,1117,414000,417000,413500,415000,13407,5565439000
2023-07-27,1118,414500,417000,414000,416000,10046,4171029000
2023-07-27,1119,416000,421000,416000,421000,20219,8471883000
2023-07-27,1120,420500,421500,419500,420000,13769,5790931000
2023-07-27,1121,419500,419500,416500,418000,5614,2347982000
2023-07-27,1122,418500,418500,415500,416000,3830,1596047000
2023-07-27,1123,416000,416500,414500,415000,7265,3017215000
2023-07-27,1124,415500,415500,411500,411500,16331,6742147000
2023-07-27,1125,412000,412000,410500,410500,20191,8300907000
2023-07-27,1126,411000,414000,410500,411500,15375,6327411000
2023-07-27,1127,411500,415500,411000,414500,14657,6058715000
2023-07-27,1128,414500,415000,412500,413000,6986,2888756000
2023-07-27,1129,413000,414000,412500,413500,5265,2175171000
2023-07-27,1130,413000,415500,411000,414500,12821,5295606000
2023-07-27,1131,415000,416500,414000,416000,7583,3152545000
2023-07-27,1132,415500,416500,415000,416000,6695,2784211000
2023-07-27,1133,415500,416000,412000,413500,7607,3149232000
2023-07-27,1134,413500,414000,411000,412000,5355,2207051000
2023-07-27,1135,412500,413500,412000,412500,6311,2604769000
2023-07-27,1136,412500,412500,410500,411000,11959,4917833000
2023-07-27,1137,411000,412000,410000,410000,24415,10016514000
2023-07-27,1138,410000,412000,409500,411000,10021,4112268000
2023-07-27,1139,411000,411500,409500,410000,6773,2777472000
2023-07-27,1140,410000,410000,408000,409000,16760,6854114000
2023-07-27,1141,409000,410000,407500,408000,16600,6779735000
2023-07-27,1142,408500,409000,406500,406500,13117,5347106000
2023-07-27,1143,407000,409000,405500,408000,17385,7073617000
2023-07-27,1144,408000,411000,407500,410500,10501,4295006000
2023-07-27,1145,411000,413500,410500,412500,11384,4692197000
2023-07-27,1146,413500,415000,412000,415000,11224,4644591000
2023-07-27,1147,414500,415500,413000,414000,7632,3160053000
2023-07-27,1148,414500,415000,414000,415000,3348,1387614000
2023-07-27,1149,414500,415500,413500,414000,9591,3976818000
2023-07-27,1150,414000,414000,412000,412500,3920,1619086000
2023-07-27,1151,412500,413000,411500,411500,3412,1406535000
2023-07-27,1152,411500,412000,410500,411000,4346,1786265000
2023-07-27,1153,411000,411000,408500,409000,8494,3479367000
2023-07-27,1154,409000,411500,409000,410500,9806,4023951000
2023-07-27,1155,410500,410500,408000,408000,8825,3608735000
2023-07-27,1156,408000,409000,407500,408000,5175,2112501000
2023-07-27,1157,408500,408500,405500,406000,12875,5233999000
2023-07-27,1158,406000,406000,403500,404000,21148,8558819000
2023-07-27,1159,403500,404000,403000,403000,19373,7810730000
2023-07-27,1202,402500,407500,402500,406000,41730,16866390000
2023-07-27,1203,406500,408500,405500,406500,12225,4974998000
2023-07-27,1204,407000,407000,403000,403000,10218,4138807000
2023-07-27,1205,403500,404000,401000,401500,22437,9028684000
2023-07-27,1206,401000,402000,400000,400000,43091,17254208000
2023-07-27,1207,400000,400500,397500,398000,36505,14558425000
2023-07-27,1208,397500,400000,395000,395500,33627,13376373000
2023-07-27,1209,395000,398000,395000,396500,22222,8813127000
2023-07-27,1210,396500,399000,394500,399000,37276,14760261000
2023-07-27,1211,398500,399000,393500,394000,18994,7526801000
2023-07-27,1212,394000,394000,391000,393000,34440,13512541000
2023-07-27,1213,392500,393000,389000,390500,37341,14581478000
2023-07-27,1214,390000,391000,386500,387000,24947,9703590000
2023-07-27,1215,387000,388500,385000,385000,46690,18045054000
2023-07-27,1216,385500,392500,384500,392000,53201,20626164000
2023-07-27,1217,392000,393500,390000,392000,20205,7916381000
2023-07-27,1218,392000,395000,391500,395000,18616,7325213000
2023-07-27,1219,395000,395000,393000,393500,16544,6518839000
2023-07-27,1220,393500,395000,390000,391000,15307,5999790000
2023-07-27,1221,391000,397000,390500,397000,19804,7823028000
2023-07-27,1222,396500,399000,396000,399000,20003,7957395000
2023-07-27,1223,399000,400000,397500,399000,17552,6999019000
2023-07-27,1224,399000,402500,398500,402500,26578,10650684000
2023-07-27,1225,402000,403000,399500,402000,19533,7838720000
2023-07-27,1226,402500,402500,399500,399500,18195,7287135000
2023-07-27,1227,399500,400500,399000,400000,6584,2631328000
2023-07-27,1228,400000,400500,398500,399500,9840,3931151000
2023-07-27,1229,399500,400000,395500,396000,10449,4157424000
2023-07-27,1230,396000,397000,394500,396500,12878,5096015000
2023-07-27,1231,396000,397000,396000,396000,5222,2069996000
2023-07-27,1232,396500,399500,395500,397500,10660,4238001000
2023-07-27,1233,398000,400000,397000,399500,6956,2774574000
2023-07-27,1234,399000,402000,399000,401500,10072,4030799000
2023-07-27,1235,402000,402000,399500,400000,8685,3481620000
2023-07-27,1236,400000,401000,399500,400500,3844,1538388000
2023-07-27,1237,400500,403500,400500,403500,10151,4084943000
2023-07-27,1238,403500,404500,403000,404500,10723,4328630000
2023-07-27,1239,404000,405000,403000,404000,13152,5312445000
2023-07-27,1240,404000,407500,403500,406500,17015,6908957000
2023-07-27,1241,407000,407500,402500,403000,11413,4623776000
2023-07-27,1242,403000,403500,399500,400500,11334,4541987000
2023-07-27,1243,400500,401500,397000,397500,12856,5133468000
2023-07-27,1244,397500,398500,396500,398000,7127,2831669000
2023-07-27,1245,398000,399500,397500,399000,7649,3050564000
2023-07-27,1246,399000,399500,398000,399500,4204,1676184000
2023-07-27,1247,399000,400000,396000,396500,12740,5071475000
2023-07-27,1248,397000,397000,395000,395500,11900,4706424000
2023-07-27,1249,395500,397500,394000,396000,11212,4430321000
2023-07-27,1250,396500,397000,394000,395500,9940,3926620000
2023-07-27,1251,396000,396000,393000,394000,12689,5000518000
2023-07-27,1252,394500,394500,392000,392500,11461,4507618000
2023-07-27,1253,392500,393000,390000,390000,25037,9791259000
2023-07-27,1254,390000,392500,388000,392500,21980,8563525000
2023-07-27,1255,392000,395500,391000,395500,13301,5241677000
2023-07-27,1256,395500,396000,394000,395000,7429,2933568000
2023-07-27,1257,395000,395500,394000,395500,5676,2241039000
2023-07-27,1258,395500,396000,393500,394000,8868,3501580000
2023-07-27,1259,394500,395000,393500,394500,3826,1507837000
2023-07-27,1300,394500,395000,391000,394000,8935,3515148000
2023-07-27,1301,394500,397000,393000,397000,13682,5401161000
2023-07-27,1302,396500,397500,394000,395500,5963,2360048000
2023-07-27,1303,395000,397000,392000,392500,7045,2775959000
2023-07-27,1304,392500,393000,387000,387000,19096,7439535000
2023-07-27,1305,387500,390000,386500,387500,16557,6420363000
2023-07-27,1306,387000,388000,385000,387500,22051,8521918000
2023-07-27,1307,387500,388000,385000,386500,15672,6052121000
2023-07-27,1308,386000,392000,385000,389500,22095,8579177000
2023-07-27,1309,390000,390500,389500,390500,10010,3902503000
2023-07-27,1310,390000,391000,386000,386500,10453,4063317000
2023-07-27,1311,386500,391000,386000,389000,11832,4596367000
2023-07-27,1312,389500,390000,387000,389000,7222,2807692000
2023-07-27,1313,389000,390000,386500,389000,8683,3371360000
2023-07-27,1314,389500,391000,388500,389500,10836,4227192000
2023-07-27,1315,390000,390500,388500,389000,4988,1943013000
2023-07-27,1316,389500,390000,387500,388000,7092,2758333000
2023-07-27,1317,388000,393000,387500,391500,18021,7031117000
2023-07-27,1318,391500,395000,391000,394000,8935,3516809000
2023-07-27,1319,394000,394500,392500,393000,7061,2778442000
2023-07-27,1320,393000,395000,392000,392500,8488,3339812000
2023-07-27,1321,392500,393500,392500,393500,5058,1988068000
2023-07-27,1322,394000,395500,393500,394500,7936,3132332000
2023-07-27,1323,394500,398000,394000,397500,14579,5778246000
2023-07-27,1324,397500,398500,397000,397500,13500,5368888000
2023-07-27,1325,397500,397500,396000,396500,6032,2392371000
2023-07-27,1326,397000,398000,396500,398000,6530,2594390000
2023-07-27,1327,397500,401500,397000,401500,24538,9805429000
2023-07-27,1328,401500,402000,398000,398500,17982,7195569000
